Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
235175876,By Any Other Name,Jodi Picoult,"Picoult, Jodi",,"=""0593497236""","=""9780593497234""",0,4.11,Ballantine Books,Paperback,560,2025,2024,,2025/10/01,to-read,to-read (#5187),to-read,,,,0,0
227771281,"All About Love: The Deluxe Collector's Edition: New Visions (Love Song to the Nation, 1)",bell hooks,"hooks, bell",,"=""006346313X""","=""9780063463134""",0,4.01,William Morrow,Hardcover,272,2025,1999,,2025/10/01,to-read,to-read (#5186),to-read,,,,0,0
227884039,"Silver & Blood (Silver & Blood, #1)",Jessie Mihalik,"Mihalik, Jessie",,"=""006341158X""","=""9780063411586""",0,4.04,Avon,Paperback,448,2026,2026,,2025/10/01,to-read,to-read (#5185),to-read,,,,0,0
223830507,I Am Cleopatra,Natasha Solomons,"Solomons, Natasha",,"=""0063449757""","=""9780063449756""",0,3.61,Harper Perennial,Paperback,336,2025,2025,,2025/10/01,to-read,to-read (#5184),to-read,,,,0,0
220235413,"Boleyn Traitor (The Plantagenet and Tudor Novels, #11)",Philippa Gregory,"Gregory, Philippa",,"=""0063439689""","=""9780063439689""",0,4.24,William Morrow,Hardcover,496,2025,2025,,2025/10/01,to-read,to-read (#5183),to-read,,,,0,0
223338529,"Christmas at the Women’s Hotel (Women's Hotel, #1.5)",Daniel M. Lavery,"Lavery, Daniel M.",,"=""0063455013""","=""9780063455016""",0,2.88,HarperVia,Hardcover,144,2025,2025,,2025/10/01,to-read,to-read (#5182),to-read,,,,0,0
228486032,"The Crimson Throne (The Crimson Throne, #1)",Sara Raasch,"Raasch, Sara",Beth Revis,"=""1464236135""","=""9781464236136""",0,3.69,Sourcebooks Fire,Hardcover,368,2025,2025,,2025/10/01,to-read,to-read (#5181),to-read,,,,0,0
222376563,A Curious Kind of Magic,Mara Rutherford,"Rutherford, Mara",,"=""1250359880""","=""9781250359889""",0,3.91,Wednesday Books,Hardcover,368,2025,2025,,2025/10/01,to-read,to-read (#5180),to-read,,,,0,0
222631694,The Wayfinder,Adam  Johnson,"Johnson, Adam",,"=""0374619573""","=""9780374619572""",0,4.10,MCD,Hardcover,736,2025,2025,,2025/10/01,to-read,to-read (#5179),to-read,,,,0,0
223296202,"Never Ever After (Never Ever After, #1)",Sue Lynn Tan,"Tan, Sue Lynn",,"=""0316576204""","=""9780316576208""",0,3.89,"Little, Brown Books for Young Readers",Hardcover,368,2025,2025,,2025/10/01,to-read,to-read (#5178),to-read,,,,0,0
218483960,The Book of Autumn,Molly O'Sullivan,"O'Sullivan, Molly",,"=""1496754093""","=""9781496754097""",0,3.47,Kensington,Hardcover,384,2025,2025,,2025/10/01,to-read,to-read (#5177),to-read,,,,0,0
222706197,"Alchemy of Secrets (Alchemy of Secrets, #1)",Stephanie Garber,"Garber, Stephanie",,"=""125078915X""","=""9781250789150""",0,3.92,Flatiron Books,Hardcover,324,2025,2025,,2025/10/01,to-read,to-read (#5176),to-read,,,,0,0
225699786,The Everlasting,Alix E. Harrow,"Harrow, Alix E.",,"=""1250799082""","=""9781250799081""",0,4.41,Tor Books,Hardcover,320,2025,2025,,2025/10/01,to-read,to-read (#5175),to-read,,,,0,0
226850464,The Everlasting,Alix E. Harrow,"Harrow, Alix E.",,"=""1250799104""","=""9781250799104""",0,4.41,Tor Books,Kindle Edition,320,2025,2025,,2025/10/01,to-read,to-read (#5174),to-read,,,,0,0
222279220,"Good Spirits (Ghosted, #1)",B.K. Borison,"Borison, B.K.",,"=""0063430401""","=""9780063430402""",0,4.20,Avon,Paperback,384,2025,2025,,2025/10/01,to-read,to-read (#5173),to-read,,,,0,0
214183001,"The Wrath of the Fallen (Gods & Monsters, #4)",Amber V. Nicole,"Nicole, Amber V.",,"=""1035414600""","=""9781035414604""",0,4.35,Headline Eternal,Kindle Edition,773,2025,2025,,2025/10/01,to-read,to-read (#5172),to-read,,,,0,0
230675771,Best Kept Secret (The New York Thunder #3),Shann McPherson,"McPherson, Shann",,"=""""","=""""",0,4.01,,Kindle Edition,366,2025,,,2025/09/28,to-read,to-read (#5171),to-read,,,,0,0
222850723,The Secret Book Society,Madeline  Martin,"Martin, Madeline",,"=""1335016287""","=""9781335016287""",0,4.08,Hanover Square Press,Paperback,336,2025,2025,,2025/09/27,currently-reading,currently-reading (#1),currently-reading,,,,1,0
217245557,My Name Is Emilia del Valle,Isabel Allende,"Allende, Isabel",Frances Riddle,"=""059397509X""","=""9780593975091""",3,3.82,Ballantine Books,Hardcover,287,2025,2025,,2025/09/27,,,read,,,,1,0
212806630,The Matchmaker,Aisha Saeed,"Saeed, Aisha",,"=""0593871154""","=""9780593871157""",3,3.58,Bantam,Paperback,320,2025,2025,2025/09/25,2025/09/19,,,read,,,,1,0
223641756,Seeing Stars (Mashad Family #2),Candice Jalili,"Jalili, Candice",,"=""1368094783""","=""9781368094788""",0,4.36,Disney Hyperion,Hardcover,416,2025,,,2025/09/25,to-read,to-read (#5170),to-read,,,,0,0
228160440,Mr. Irrelevant (Rock City Renegades #1),C.L. Rose,"Rose, C.L.",,"=""""","=""""",0,4.22,Sweet Talk Media LLC,Kindle Edition,380,2025,,,2025/09/25,to-read,to-read (#5169),to-read,,,,0,0
224082679,Witches of Dubious Origin,Jenn McKinlay,"McKinlay, Jenn",,"=""0593819756""","=""9780593819753""",0,3.79,Ace,Paperback,384,2025,2025,,2025/09/24,to-read,to-read (#5168),to-read,,,,0,0
224003529,Hopelessly Teavoted,Audrey Goldberg Ruoff,"Ruoff, Audrey Goldberg",,"=""166806832X""","=""9781668068328""",0,3.16,Atria Books,Paperback,368,2025,2025,,2025/09/24,to-read,to-read (#5167),to-read,,,,0,0
211003815,A Circle of Uncommon Witches,Paige Crutcher,"Crutcher, Paige",,"=""1250905540""","=""9781250905543""",0,3.35,St. Martin's Griffin,Paperback,320,2025,2025,,2025/09/24,to-read,to-read (#5166),to-read,,,,0,0
214269343,"Spells, Strings, and Forgotten Things (Sisters of Light and Shadow, #1)",Breanne  Randall,"Randall, Breanne",,"=""0593875001""","=""9780593875001""",0,3.49,Dell,Paperback,386,2025,2025,,2025/09/24,to-read,to-read (#5165),to-read,,,,0,0
211680742,"Wooing the Witch Queen (Queens of Villainy, #1)",Stephanie Burgis,"Burgis, Stephanie",,"=""1250359600""","=""9781250359605""",0,3.75,Bramble,Kindle Edition,297,2025,2025,,2025/09/24,to-read,to-read (#5164),to-read,,,,0,0
222237146,Witch You Would,Lia Amador,"Amador, Lia",,"=""0063377543""","=""9780063377547""",0,3.46,Avon,Paperback,368,2025,2025,,2025/09/24,to-read,to-read (#5163),to-read,,,,0,0
222850744,Higher Magic,Courtney  Floyd,"Floyd, Courtney",,"=""077838764X""","=""9780778387640""",0,3.71,MIRA,Hardcover,432,2025,2025,,2025/09/24,to-read,to-read (#5162),to-read,,,,0,0
222175432,"Head Witch in Charge (The Sherwood Witches, #2)",Avery Flynn,"Flynn, Avery",,"=""0593335236""","=""9780593335239""",0,3.67,Berkley,Paperback,348,2025,2025,,2025/09/24,to-read,to-read (#5161),to-read,,,,0,0
220161553,An Ancient Witch's Guide to Modern Dating,Cecilia Edward,"Edward, Cecilia",,"=""1668087146""","=""9781668087145""",0,3.67,S&S/Saga Press,Paperback,320,2025,2025,,2025/09/24,to-read,to-read (#5160),to-read,,,,0,0
224003556,"Love's a Witch (The Scottish Charms, #1)",Tricia O'Malley,"O'Malley, Tricia",,"=""1668094533""","=""9781668094532""",0,3.86,Gallery Books,Paperback,320,2025,2025,,2025/09/24,to-read,to-read (#5159),to-read,,,,0,0
223362297,Love at First Fright,Nadia El-Fassi,"El-Fassi, Nadia",,"=""0593871812""","=""9780593871812""",0,3.64,Dell,Paperback,368,2025,2025,,2025/09/24,to-read,to-read (#5158),to-read,,,,0,0
222419270,People Watching,Hannah Bonam-Young,"Bonam-Young, Hannah",,"=""059387188X""","=""9780593871881""",0,3.58,Dell,Paperback,352,2025,2025,,2025/09/24,to-read,to-read (#5157),to-read,,,,0,0
228143079,It's Different This Time,Joss Richard,"Richard, Joss",,"=""""","=""9798217093656""",0,4.11,Dell,Paperback,432,2025,2025,,2025/09/24,to-read,to-read (#5156),to-read,,,,0,0
201102380,Five Brothers,Penelope Douglas,"Douglas, Penelope",,"=""0593816579""","=""9780593816578""",0,3.82,Berkley,Paperback,560,2024,2024,,2025/09/21,to-read,to-read (#5155),to-read,,,,0,0
218171611,I Know How This Ends,Holly Smale,"Smale, Holly",,"=""0778368637""","=""9780778368632""",3,4.18,MIRA,Hardcover,368,2025,2025,2025/09/19,2025/09/15,,,read,,,,1,0
3428935,"The Warded Man (The Demon Cycle, #1)",Peter V. Brett,"Brett, Peter V.",,"=""0345503805""","=""9780345503800""",0,4.25,Random House,Hardcover,416,2009,2008,,2025/09/17,to-read,to-read (#5154),to-read,,,,0,0
15096164,"Pines (Wayward Pines, #1)",Blake Crouch,"Crouch, Blake",,"=""1612183956""","=""9781612183954""",0,3.92,Thomas & Mercer,Paperback,307,2012,2012,,2025/09/17,to-read,to-read (#5153),to-read,,,,0,0
43890641,Hamnet,Maggie O'Farrell,"O'Farrell, Maggie",,"=""1472223799""","=""9781472223791""",0,4.19,Tinder Press,Hardcover,372,2020,2020,,2025/09/17,to-read,to-read (#5152),to-read,,,,0,0
629068,"Deathstalker (Deathstalker, #1)",Simon R. Green,"Green, Simon R.",,"=""0575601604""","=""9780575601604""",0,3.94,Vista,Mass Market Paperback,571,1997,1994,,2025/09/17,to-read,to-read (#5151),to-read,,,,0,0
13055592,Redshirts,John Scalzi,"Scalzi, John",,"=""0765316994""","=""9780765316998""",0,3.87,Tor Books,ebook,320,2012,2012,,2025/09/17,to-read,to-read (#5150),to-read,,,,0,0
46756,"Oryx and Crake (MaddAddam, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.00,Anchor Books,Paperback,389,2004,2003,,2025/09/17,to-read,to-read (#5149),to-read,,,,0,0
42975172,"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",0,4.20,Nan A. Talese,Hardcover,422,2019,2019,,2025/09/17,to-read,to-read (#5148),to-read,,,,0,0
40653117,"Kushner, Inc.: Greed. Ambition. Corruption. The Extraordinary Story of Jared Kushner and Ivanka Trump",Vicky Ward,"Ward, Vicky",,"=""1250185947""","=""9781250185945""",0,3.53,St. Martin's Press,Hardcover,304,2019,2019,,2025/09/17,to-read,to-read (#5147),to-read,,,,0,0
220239075,These Summer Storms,Sarah MacLean,"MacLean, Sarah",,"=""0593972252""","=""9780593972250""",4,3.79,Ballantine Books,Hardcover,384,2025,2025,2025/09/15,2025/09/14,,,read,,,,1,0
236116725,Magic and Mischief at the Wayside Hotel,Elizabeth  Everett,"Everett, Elizabeth",,"=""0593955749""","=""9780593955741""",0,4.24,Ace,Paperback,352,2026,2026,,2025/09/15,to-read,to-read (#5146),to-read,,,,0,0
218462026,Skipshock,Caroline O'Donoghue,"O'Donoghue, Caroline",,"=""1536228818""","=""9781536228816""",0,4.18,Walker Books US,Hardcover,400,2025,2025,,2025/09/15,to-read,to-read (#5145),to-read,,,,0,0
239137541,Scary in Love,Holly June Smith,"Smith, Holly June",,"=""""","=""""",0,3.94,,Kindle Edition,173,2025,,,2025/09/14,to-read,to-read (#5144),to-read,,,,0,0
201763323,"Love and Sportsball (Atlanta Cannons, #1)",Meka James,"James, Meka",,"=""1335574832""","=""9781335574831""",0,3.73,Afterglow Books by Harlequin,Paperback,288,2024,2024,,2025/09/14,to-read,to-read (#5143),to-read,,,,0,0
231299870,"Tourist Season (The Seasons of Carnage Trilogy, #1)",Brynne Weaver,"Weaver, Brynne",,"=""1638932107""","=""9781638932109""",0,4.23,Slowburn,Hardcover,368,2025,2025,,2025/09/09,to-read,to-read (#5142),to-read,,,,0,0
224004620,Lin-Manuel Miranda: The Education of an Artist,Daniel Pollack-Pelzner,"Pollack-Pelzner, Daniel",,"=""166801470X""","=""9781668014707""",0,4.60,Simon & Schuster,Hardcover,400,2025,,,2025/09/09,to-read,to-read (#5141),to-read,,,,0,0
217387864,The Ripple Effect,Maggie  North,"North, Maggie",,"=""1250910137""","=""9781250910134""",0,3.68,St. Martin's Griffin,Paperback,336,2025,2025,,2025/09/08,to-read,to-read (#5140),to-read,,,,0,0
222376574,"Don't Call It a Comeback: What Happened When I Stopped Chasing PRs, and Started Chasing Happiness",Keira D'Amato,"D'Amato, Keira",,"=""1250344948""","=""9781250344946""",0,4.24,St. Martin's Press,Hardcover,304,2025,,,2025/09/08,to-read,to-read (#5139),to-read,,,,0,0
217387750,"No One Was Supposed to Die at This Wedding (The Vacation Mysteries, #2)",Catherine Mack,"Mack, Catherine",,"=""1250326133""","=""9781250326133""",3,3.61,Minotaur Books,Hardcover,341,2025,2025,2025/09/08,2025/09/04,,,read,,,,1,0
220160852,"Maggie; or, A Man and a Woman Walk Into a Bar",Katie Yee,"Yee, Katie",,"=""166808421X""","=""9781668084212""",4,3.37,S&S/Summit Books,Hardcover,208,2025,2025,2025/09/06,2025/08/30,,,read,,,,1,0
223601120,A Love Letter to Whiskey,Kandi Steiner,"Steiner, Kandi",,"=""1923232088""","=""9781923232082""",0,4.19,Arndell,Paperback,480,2025,,,2025/09/06,to-read,to-read (#5138),to-read,,,,0,0
224004036,The Takeover (The Miles High Club #2),T.L. Swan,"Swan, T.L.",,"=""1923232193""","=""9781923232198""",0,4.39,Arndell,Paperback,432,2025,2020,,2025/09/06,to-read,to-read (#5137),to-read,,,,0,0
227828322,"Uncommon Favor: Basketball, North Philly, My Mother, and the Life Lessons I Learned from All Three",Dawn Staley,"Staley, Dawn",,"=""1668023369""","=""9781668023365""",4,4.49,Atria/Black Privilege Publishing,Hardcover,256,2025,,2025/09/05,2025/06/30,,,read,,,,1,0
195790849,"Every Time I Go on Vacation, Someone Dies (The Vacation Mysteries, #1)",Catherine Mack,"Mack, Catherine",,"=""1250325854""","=""9781250325853""",3,3.46,Minotaur Books,Hardcover,342,2024,2024,2025/09/05,2025/09/04,,,read,,,,1,0
221267333,The Princess and the P.I.,Nikki Payne,"Payne, Nikki",,"=""0593817370""","=""9780593817377""",0,3.81,Berkley,Kindle Edition,477,2025,2025,,2025/09/05,to-read,to-read (#5136),to-read,,,,0,0
233895139,Better in Black,Cassandra Clare,"Clare, Cassandra",,"=""""","=""9798217225705""",0,4.14,Knopf Books for Young Readers,Hardcover,464,2025,2025,,2025/09/02,to-read,to-read (#5135),to-read,,,,0,0
218460337,The Compound,Aisling Rawle,"Rawle, Aisling",,"=""0593977270""","=""9780593977279""",4,3.57,Random House,Hardcover,292,2025,2025,2025/09/02,2025/06/08,,,read,,,,1,0
231936454,The Thursday Murder Club (Thursday Murder Club #1),Richard Osman,"Osman, Richard",,"=""0593513037""","=""9780593513033""",0,3.86,Penguin Books,Paperback,384,2025,2020,,2025/09/01,to-read,to-read (#5134),to-read,,,,0,0
214143805,Enigma,RuNyx,"RuNyx, RuNyx",,"=""1250334241""","=""9781250334244""",3,3.80,Bramble,Kindle Edition,463,2025,2025,2025/08/30,2025/08/30,,,read,,,,1,0
222687720,"Ghost Business (Boneyard Key, #2)",Jen DeLuca,"DeLuca, Jen",,"=""0593641248""","=""9780593641248""",0,3.51,Berkley,Kindle Edition,368,2025,2025,,2025/08/29,to-read,to-read (#5133),to-read,,,,0,0
71771,"The Bastard (Kent Family Chronicles, #1)",John Jakes,"Jakes, John",,"=""0451211030""","=""9780451211033""",3,4.14,Berkley,Mass Market Paperback,528,2004,1974,2025/08/27,2025/07/01,,,read,,,,1,0
60669112,"Everyone in My Family Has Killed Someone (Ernest Cunningham, #1)",Benjamin   Stevenson,"Stevenson, Benjamin",,"=""""","=""""",0,3.76,Mariner Books,Kindle Edition,384,2023,2022,,2025/08/25,to-read,to-read (#5132),to-read,,,,0,0
231109559,The Love Audit,Lucy Eden,"Eden, Lucy",,"=""1538756994""","=""9781538756997""",0,3.90,Forever,Paperback,320,2025,,,2025/08/19,to-read,to-read (#5131),to-read,,,,0,0
222376792,The Austen Affair,Madeline   Bell,"Bell, Madeline",,"=""1250373514""","=""9781250373519""",0,3.75,St. Martin's Griffin,Paperback,336,2025,2025,,2025/08/19,to-read,to-read (#5130),to-read,,,,0,0
232285784,Lessons in Faking (Hall Beck University),Selina Mae,"Mae, Selina",,"=""""","=""9798893310801""",0,3.79,LYX,Kindle Edition,389,2025,2024,,2025/08/19,to-read,to-read (#5129),to-read,,,,0,0
228644485,The Bodyguard Affair,Amy  Lea,"Lea, Amy",,"=""0593641787""","=""9780593641781""",0,4.08,Berkley,Paperback,432,2025,2025,,2025/08/19,to-read,to-read (#5128),to-read,,,,0,0
224003835,Hot Desk,Laura Dickerman,"Dickerman, Laura",,"=""1668081091""","=""9781668081099""",0,3.32,Gallery Books,Hardcover,368,2025,2025,,2025/08/19,to-read,to-read (#5127),to-read,,,,0,0
222376694,Love Walked In,Sarah  Chamberlain,"Chamberlain, Sarah",,"=""1250894743""","=""9781250894748""",0,3.72,St. Martin's Griffin,Paperback,352,2025,2025,,2025/08/19,to-read,to-read (#5126),to-read,,,,0,0
221473257,The Re-Write,Lizzie Damilola Blackburn,"Blackburn, Lizzie Damilola",,"=""0593299051""","=""9780593299050""",0,3.58,Penguin Books,Paperback,288,2025,2025,,2025/08/19,to-read,to-read (#5125),to-read,,,,0,0
228142753,And Then There Was You,Sophie Cousens,"Cousens, Sophie",,"=""0593718925""","=""9780593718926""",0,3.47,G.P. Putnam's Sons,Paperback,352,2025,2025,,2025/08/19,to-read,to-read (#5124),to-read,,,,0,0
213861214,The Dating Prohibition: A Novel,Taj McCoy,"McCoy, Taj",,"=""0778368580""","=""9780778368588""",0,3.62,MIRA,Paperback,320,2025,,,2025/08/19,to-read,to-read (#5123),to-read,,,,0,0
222912960,"Burning Daylight (Defying the Stars, #1)",Emily McIntire,"McIntire, Emily",,"=""""","=""""",0,4.10,"McIntire Publishing, Co.",Kindle Edition,494,2025,2025,,2025/08/19,to-read,to-read (#5122),to-read,,,,0,0
62792284,The Princess Knight,Cait Jacobs,"Jacobs, Cait",,"=""0063321157""","=""9780063321151""",0,3.62,Harper Voyager,Paperback,512,2025,2025,,2025/08/19,to-read,to-read (#5121),to-read,,,,0,0
221251779,The Princess and the P.I.,Nikki Payne,"Payne, Nikki",,"=""0593817362""","=""9780593817360""",0,3.81,Berkley,Paperback,480,2025,2025,,2025/08/19,to-read,to-read (#5120),to-read,,,,0,0
222818696,Julia Song Is Undateable,Susan  Lee,"Lee, Susan",,"=""1335402527""","=""9781335402523""",0,3.95,Canary Street Press,Paperback,336,2025,2025,,2025/08/19,to-read,to-read (#5119),to-read,,,,0,0
222818681,Julia Song Is Undateable,Susan  Lee,"Lee, Susan",,"=""1335001093""","=""9781335001092""",0,3.95,Canary Street Press,Hardcover,336,2025,2025,,2025/08/19,to-read,to-read (#5118),to-read,,,,0,0
220160601,The Incredible Kindness of Paper,Evelyn Skye,"Skye, Evelyn",,"=""1668081903""","=""9781668081907""",0,3.79,Atria/Emily Bestler Books,Hardcover,256,2025,2025,,2025/08/19,to-read,to-read (#5117),to-read,,,,0,0
223296307,"The Second Death of Locke (The Hand and the Heart, #1)",V.L. Bovalino,"Bovalino, V.L.",,"=""153877657X""","=""9781538776575""",0,4.05,Forever,Paperback,480,2025,2025,,2025/08/19,to-read,to-read (#5116),to-read,,,,0,0
220160831,"The Deathless One (The Gravesinger, #1)",Emma Hamm,"Hamm, Emma",,"=""1668063123""","=""9781668063125""",0,3.47,Gallery Books,Paperback,336,2025,2025,,2025/08/19,to-read,to-read (#5115),to-read,,,,0,0
222420130,Song of the Hell Witch,Taylor    Hartley,"Hartley, Taylor",,"=""""","=""9798892421775""",0,3.78,Alcove Press,Paperback,352,2025,2025,,2025/08/19,to-read,to-read (#5114),to-read,,,,0,0
228213270,Wicked Beasts,Shelley Leigh Crane,"Crane, Shelley Leigh",,"=""""","=""""",0,3.62,Steely Co. Publishing,Paperback,,2025,,,2025/08/19,to-read,to-read (#5113),to-read,,,,0,0
228125670,Pick Me,Victoria Schade,"Schade, Victoria",,"=""0063444771""","=""9780063444775""",0,4.00,Avon a,Paperback,352,2025,,,2025/08/19,to-read,to-read (#5112),to-read,,,,0,0
217258698,"Game Point (Game, Set, and Match, #2)",Meg   Jones,"Jones, Meg",,"=""0063430037""","=""9780063430037""",0,3.85,Avon,Paperback,416,2025,,,2025/08/19,to-read,to-read (#5111),to-read,,,,0,0
224082707,Pickle Perfect,Ilana Long,"Long, Ilana",,"=""0593642252""","=""9780593642252""",0,3.21,Berkley,Paperback,368,2025,,,2025/08/19,to-read,to-read (#5110),to-read,,,,0,0
224004566,"Anne of Avenue A (For the Love of Austen, #3)",Audrey Bellezza,"Bellezza, Audrey",Emily  Harding,"=""1668097656""","=""9781668097656""",0,3.95,Gallery Books,Paperback,336,2025,2025,,2025/08/19,to-read,to-read (#5109),to-read,,,,0,0
221228047,"The Blonde Who Came in From the Cold (Blonde Identity, #2)",Ally Carter,"Carter, Ally",,"=""0063386976""","=""9780063386976""",0,3.97,Avon,Hardcover,336,2025,2025,,2025/08/19,to-read,to-read (#5108),to-read,,,,0,0
228442232,My Fair Señor (Love & Tacos),Alana Albertson,"Albertson, Alana",,"=""0593336267""","=""9780593336267""",0,3.00,Berkley,Paperback,304,2025,2025,,2025/08/19,to-read,to-read (#5107),to-read,,,,0,0
222925407,Say It Out Loud,Ashley Schumacher,"Schumacher, Ashley",,"=""0593982754""","=""9780593982754""",0,3.79,Del Rey,Paperback,352,2025,2025,,2025/08/19,to-read,to-read (#5106),to-read,,,,0,0
222850728,The Eight Heartbreaks of Hanukkah,Jean Meltzer,"Meltzer, Jean",,"=""0778334422""","=""9780778334422""",0,3.88,MIRA,Paperback,368,2025,2025,,2025/08/19,to-read,to-read (#5105),to-read,,,,0,0
224003301,Backslide,Nora Dahlia,"Dahlia, Nora",,"=""1668084139""","=""9781668084137""",0,3.78,Gallery Books,Paperback,368,2025,,,2025/08/19,to-read,to-read (#5104),to-read,,,,0,0
